month,day_of_year,hour,minute,day_of_week,holiday,route_A->B,route_B->A,capacity,tickets_9_eur,tickets_12_eur,tickets_15_eur,tickets_19_eur,ride_departure
1,25,11,45,6,0,1,0,82.0,50.0,0.0,0.0,0.0,2015-01-25 11:45:00
1,25,12,45,6,0,0,1,82.0,31.0,0.0,0.0,0.0,2015-01-25 12:45:00
1,25,13,45,6,0,1,0,82.0,51.0,19.0,0.0,0.0,2015-01-25 13:45:00
1,25,15,15,6,0,0,1,82.0,56.0,0.0,0.0,0.0,2015-01-25 15:15:00
1,25,16,15,6,0,1,0,82.0,22.0,28.0,24.0,0.0,2015-01-25 16:15:00
1,25,17,15,6,0,0,1,82.0,41.0,23.0,12.0,0.0,2015-01-25 17:15:00
1,25,18,45,6,0,1,0,82.0,10.0,44.0,18.0,1.0,2015-01-25 18:45:00
1,25,19,45,6,0,0,1,82.0,45.0,16.0,13.0,4.0,2015-01-25 19:45:00
1,25,20,45,6,0,1,0,82.0,65.0,2.0,0.0,0.0,2015-01-25 20:45:00
1,26,7,15,0,0,0,1,82.0,58.0,0.0,0.0,0.0,2015-01-26 07:15:00
1,26,8,15,0,0,1,0,82.0,19.0,0.0,0.0,0.0,2015-01-26 08:15:00
1,26,9,15,0,0,0,1,82.0,54.0,0.0,0.0,0.0,2015-01-26 09:15:00
1,26,10,45,0,0,1,0,82.0,28.0,0.0,0.0,0.0,2015-01-26 10:45:00
1,26,11,45,0,0,0,1,82.0,30.0,0.0,0.0,0.0,2015-01-26 11:45:00
1,26,12,45,0,0,1,0,82.0,28.0,0.0,0.0,0.0,2015-01-26 12:45:00
1,26,14,15,0,0,0,1,82.0,34.0,0.0,0.0,0.0,2015-01-26 14:15:00
1,26,15,15,0,0,1,0,82.0,31.0,0.0,0.0,0.0,2015-01-26 15:15:00
1,26,16,15,0,0,0,1,82.0,19.0,0.0,0.0,0.0,2015-01-26 16:15:00
1,26,17,45,0,0,1,0,82.0,51.0,0.0,0.0,0.0,2015-01-26 17:45:00
1,26,18,45,0,0,0,1,82.0,28.0,0.0,0.0,0.0,2015-01-26 18:45:00
1,26,19,45,0,0,1,0,82.0,28.0,0.0,0.0,0.0,2015-01-26 19:45:00
1,27,7,15,1,0,0,1,82.0,41.0,0.0,0.0,0.0,2015-01-27 07:15:00
1,27,8,15,1,0,1,0,82.0,22.0,0.0,0.0,0.0,2015-01-27 08:15:00
1,27,9,15,1,0,0,1,82.0,37.0,0.0,0.0,0.0,2015-01-27 09:15:00
1,27,10,45,1,0,1,0,82.0,20.0,0.0,0.0,0.0,2015-01-27 10:45:00
1,27,11,45,1,0,0,1,82.0,22.0,0.0,0.0,0.0,2015-01-27 11:45:00
1,27,12,45,1,0,1,0,82.0,14.0,0.0,0.0,0.0,2015-01-27 12:45:00
1,27,14,15,1,0,0,1,82.0,25.0,0.0,0.0,0.0,2015-01-27 14:15:00
1,27,15,15,1,0,1,0,82.0,29.0,0.0,0.0,0.0,2015-01-27 15:15:00
1,27,16,15,1,0,0,1,82.0,30.0,0.0,0.0,0.0,2015-01-27 16:15:00
1,27,17,45,1,0,1,0,82.0,34.0,0.0,0.0,0.0,2015-01-27 17:45:00
1,27,18,45,1,0,0,1,82.0,31.0,0.0,0.0,0.0,2015-01-27 18:45:00
1,27,19,45,1,0,1,0,82.0,29.0,0.0,0.0,0.0,2015-01-27 19:45:00
1,28,7,15,2,0,0,1,82.0,34.0,0.0,0.0,0.0,2015-01-28 07:15:00
1,28,8,15,2,0,1,0,82.0,22.0,0.0,0.0,0.0,2015-01-28 08:15:00
1,28,9,15,2,0,0,1,82.0,38.0,0.0,0.0,0.0,2015-01-28 09:15:00
1,28,10,45,2,0,1,0,82.0,20.0,0.0,0.0,0.0,2015-01-28 10:45:00
1,28,11,45,2,0,0,1,82.0,28.0,0.0,0.0,0.0,2015-01-28 11:45:00
1,28,12,45,2,0,1,0,82.0,8.0,0.0,0.0,0.0,2015-01-28 12:45:00
1,28,14,15,2,0,0,1,82.0,38.0,0.0,0.0,0.0,2015-01-28 14:15:00
1,28,15,15,2,0,1,0,82.0,31.0,0.0,0.0,0.0,2015-01-28 15:15:00
1,28,16,15,2,0,0,1,82.0,14.0,0.0,0.0,0.0,2015-01-28 16:15:00
1,28,17,45,2,0,1,0,82.0,40.0,0.0,0.0,0.0,2015-01-28 17:45:00
1,28,18,45,2,0,0,1,82.0,22.0,0.0,0.0,0.0,2015-01-28 18:45:00
1,28,19,45,2,0,1,0,82.0,28.0,0.0,0.0,0.0,2015-01-28 19:45:00
1,29,7,15,3,0,0,1,82.0,64.0,2.0,0.0,0.0,2015-01-29 07:15:00
1,29,8,15,3,0,1,0,82.0,19.0,0.0,0.0,0.0,2015-01-29 08:15:00
1,29,9,15,3,0,0,1,82.0,53.0,0.0,0.0,0.0,2015-01-29 09:15:00
1,29,10,45,3,0,1,0,82.0,20.0,0.0,0.0,0.0,2015-01-29 10:45:00
1,29,11,45,3,0,0,1,82.0,31.0,0.0,0.0,0.0,2015-01-29 11:45:00
1,29,12,45,3,0,1,0,82.0,31.0,0.0,0.0,0.0,2015-01-29 12:45:00
1,29,14,15,3,0,0,1,63.0,29.0,0.0,0.0,0.0,2015-01-29 14:15:00
1,29,15,15,3,0,1,0,82.0,42.0,0.0,0.0,0.0,2015-01-29 15:15:00
1,29,16,15,3,0,0,1,82.0,37.0,0.0,0.0,0.0,2015-01-29 16:15:00
1,29,17,45,3,0,1,0,82.0,55.0,3.0,3.0,1.0,2015-01-29 17:45:00
1,29,18,45,3,0,0,1,82.0,40.0,0.0,0.0,0.0,2015-01-29 18:45:00
1,29,19,45,3,0,1,0,82.0,67.0,0.0,0.0,0.0,2015-01-29 19:45:00
1,30,7,15,4,0,0,1,82.0,48.0,0.0,0.0,0.0,2015-01-30 07:15:00
1,30,8,15,4,0,1,0,82.0,31.0,0.0,0.0,0.0,2015-01-30 08:15:00
1,30,9,15,4,0,0,1,82.0,50.0,21.0,0.0,0.0,2015-01-30 09:15:00
1,30,10,45,4,0,1,0,82.0,53.0,0.0,0.0,0.0,2015-01-30 10:45:00
1,30,11,45,4,0,0,1,82.0,53.0,8.0,14.0,8.0,2015-01-30 11:45:00
1,30,12,45,4,0,1,0,82.0,50.0,23.0,0.0,0.0,2015-01-30 12:45:00
1,30,14,15,4,0,0,1,82.0,32.0,22.0,14.0,7.0,2015-01-30 14:15:00
1,30,15,15,4,0,1,0,86.0,35.0,12.0,13.0,10.0,2015-01-30 15:15:00
1,30,16,15,4,0,0,1,82.0,29.0,35.0,14.0,3.0,2015-01-30 16:15:00
1,30,17,45,4,0,1,0,82.0,32.0,14.0,21.0,11.0,2015-01-30 17:45:00
1,30,18,45,4,0,0,1,82.0,40.0,31.0,0.0,0.0,2015-01-30 18:45:00
1,30,19,45,4,0,1,0,82.0,59.0,14.0,2.0,3.0,2015-01-30 19:45:00
1,31,7,15,5,0,0,1,82.0,26.0,36.0,0.0,0.0,2015-01-31 07:15:00
1,31,8,15,5,0,1,0,82.0,57.0,0.0,0.0,0.0,2015-01-31 08:15:00
1,31,9,15,5,0,0,1,82.0,13.0,38.0,0.0,0.0,2015-01-31 09:15:00
1,31,10,45,5,0,1,0,82.0,53.0,0.0,0.0,0.0,2015-01-31 10:45:00
1,31,11,45,5,0,0,1,82.0,62.0,8.0,4.0,0.0,2015-01-31 11:45:00
1,31,12,45,5,0,1,0,82.0,65.0,0.0,0.0,0.0,2015-01-31 12:45:00
1,31,14,15,5,0,0,1,82.0,56.0,0.0,0.0,0.0,2015-01-31 14:15:00
1,31,15,15,5,0,1,0,82.0,52.0,23.0,3.0,1.0,2015-01-31 15:15:00
1,31,16,15,5,0,0,1,82.0,52.0,0.0,0.0,0.0,2015-01-31 16:15:00
1,31,17,45,5,0,1,0,82.0,64.0,2.0,0.0,0.0,2015-01-31 17:45:00
1,31,18,45,5,0,0,1,82.0,62.0,0.0,0.0,0.0,2015-01-31 18:45:00
1,31,19,45,5,0,1,0,82.0,63.0,6.0,0.0,0.0,2015-01-31 19:45:00
2,32,8,15,6,0,0,1,82.0,47.0,0.0,0.0,0.0,2015-02-01 08:15:00
2,32,9,15,6,0,1,0,82.0,42.0,0.0,0.0,0.0,2015-02-01 09:15:00
2,32,10,15,6,0,0,1,82.0,44.0,0.0,0.0,0.0,2015-02-01 10:15:00
2,32,11,45,6,0,1,0,82.0,46.0,0.0,0.0,0.0,2015-02-01 11:45:00
2,32,12,45,6,0,0,1,82.0,59.0,0.0,0.0,0.0,2015-02-01 12:45:00
2,32,13,45,6,0,1,0,82.0,72.0,3.0,0.0,0.0,2015-02-01 13:45:00
2,32,15,15,6,0,0,1,82.0,44.0,22.0,11.0,0.0,2015-02-01 15:15:00
2,32,16,15,6,0,1,0,82.0,20.0,38.0,15.0,2.0,2015-02-01 16:15:00
2,32,17,15,6,0,0,1,82.0,21.0,35.0,18.0,7.0,2015-02-01 17:15:00
2,32,18,45,6,0,1,0,82.0,11.0,54.0,6.0,0.0,2015-02-01 18:45:00
2,32,19,45,6,0,0,1,82.0,23.0,37.0,12.0,8.0,2015-02-01 19:45:00
2,32,20,45,6,0,1,0,82.0,63.0,0.0,0.0,0.0,2015-02-01 20:45:00
2,33,7,15,0,0,0,1,82.0,43.0,0.0,0.0,0.0,2015-02-02 07:15:00
2,33,8,15,0,0,1,0,82.0,40.0,0.0,0.0,0.0,2015-02-02 08:15:00
2,33,9,15,0,0,0,1,82.0,48.0,0.0,0.0,0.0,2015-02-02 09:15:00
2,33,10,45,0,0,1,0,82.0,33.0,0.0,0.0,0.0,2015-02-02 10:45:00
2,33,11,45,0,0,0,1,82.0,38.0,0.0,0.0,0.0,2015-02-02 11:45:00
2,33,12,45,0,0,1,0,82.0,41.0,0.0,0.0,0.0,2015-02-02 12:45:00
2,33,14,15,0,0,0,1,82.0,42.0,0.0,0.0,0.0,2015-02-02 14:15:00
2,33,15,15,0,0,1,0,82.0,46.0,0.0,0.0,0.0,2015-02-02 15:15:00
2,33,16,15,0,0,0,1,82.0,46.0,0.0,0.0,0.0,2015-02-02 16:15:00
2,33,17,45,0,0,1,0,82.0,48.0,0.0,0.0,0.0,2015-02-02 17:45:00
2,33,18,45,0,0,0,1,82.0,50.0,0.0,0.0,0.0,2015-02-02 18:45:00
2,33,19,45,0,0,1,0,82.0,45.0,0.0,0.0,0.0,2015-02-02 19:45:00
2,34,7,15,1,0,0,1,82.0,70.0,6.0,2.0,0.0,2015-02-03 07:15:00
2,34,8,15,1,0,1,0,82.0,33.0,0.0,0.0,0.0,2015-02-03 08:15:00
2,34,9,15,1,0,0,1,82.0,50.0,0.0,0.0,0.0,2015-02-03 09:15:00
2,34,10,45,1,0,1,0,82.0,35.0,0.0,0.0,0.0,2015-02-03 10:45:00
2,34,11,45,1,0,0,1,82.0,36.0,0.0,0.0,0.0,2015-02-03 11:45:00
2,34,12,45,1,0,1,0,82.0,41.0,0.0,0.0,0.0,2015-02-03 12:45:00
2,34,14,15,1,0,0,1,82.0,32.0,0.0,0.0,0.0,2015-02-03 14:15:00
2,34,15,15,1,0,1,0,82.0,52.0,0.0,0.0,0.0,2015-02-03 15:15:00
2,34,16,15,1,0,0,1,82.0,40.0,0.0,0.0,0.0,2015-02-03 16:15:00
2,34,17,45,1,0,1,0,82.0,48.0,0.0,0.0,0.0,2015-02-03 17:45:00
2,34,18,45,1,0,0,1,82.0,34.0,0.0,0.0,0.0,2015-02-03 18:45:00
2,34,19,45,1,0,1,0,82.0,46.0,0.0,0.0,0.0,2015-02-03 19:45:00
2,35,7,15,2,0,0,1,82.0,59.0,0.0,0.0,0.0,2015-02-04 07:15:00
2,35,8,15,2,0,1,0,82.0,35.0,0.0,0.0,0.0,2015-02-04 08:15:00
2,35,9,15,2,0,0,1,63.0,52.0,0.0,0.0,0.0,2015-02-04 09:15:00
2,35,10,45,2,0,1,0,82.0,29.0,0.0,0.0,0.0,2015-02-04 10:45:00
2,35,11,45,2,0,0,1,82.0,36.0,0.0,0.0,0.0,2015-02-04 11:45:00
2,35,12,45,2,0,1,0,63.0,33.0,0.0,0.0,0.0,2015-02-04 12:45:00
2,35,14,15,2,0,0,1,82.0,42.0,0.0,0.0,0.0,2015-02-04 14:15:00
2,35,15,15,2,0,1,0,82.0,43.0,0.0,0.0,0.0,2015-02-04 15:15:00
2,35,16,15,2,0,0,1,82.0,56.0,0.0,0.0,0.0,2015-02-04 16:15:00
2,35,17,45,2,0,1,0,82.0,53.0,0.0,0.0,0.0,2015-02-04 17:45:00
2,35,18,45,2,0,0,1,82.0,46.0,0.0,0.0,0.0,2015-02-04 18:45:00
2,35,19,45,2,0,1,0,82.0,37.0,0.0,0.0,0.0,2015-02-04 19:45:00
2,36,7,15,3,0,0,1,82.0,54.0,0.0,0.0,0.0,2015-02-05 07:15:00
2,36,8,15,3,0,1,0,82.0,38.0,0.0,0.0,0.0,2015-02-05 08:15:00
2,36,9,15,3,0,0,1,82.0,59.0,11.0,0.0,0.0,2015-02-05 09:15:00
2,36,10,45,3,0,1,0,82.0,38.0,0.0,0.0,0.0,2015-02-05 10:45:00
2,36,11,45,3,0,0,1,82.0,36.0,21.0,0.0,0.0,2015-02-05 11:45:00
2,36,12,45,3,0,1,0,82.0,36.0,0.0,0.0,0.0,2015-02-05 12:45:00
2,36,14,15,3,0,0,1,82.0,55.0,0.0,0.0,0.0,2015-02-05 14:15:00
2,36,15,15,3,0,1,0,82.0,55.0,0.0,0.0,0.0,2015-02-05 15:15:00
2,36,16,15,3,0,0,1,82.0,42.0,0.0,0.0,0.0,2015-02-05 16:15:00
2,36,17,45,3,0,1,0,82.0,57.0,0.0,0.0,0.0,2015-02-05 17:45:00
2,36,18,45,3,0,0,1,82.0,70.0,7.0,0.0,0.0,2015-02-05 18:45:00
2,36,19,45,3,0,1,0,82.0,62.0,0.0,0.0,0.0,2015-02-05 19:45:00
2,37,7,15,4,0,0,1,82.0,44.0,0.0,0.0,0.0,2015-02-06 07:15:00
2,37,8,15,4,0,1,0,82.0,41.0,0.0,0.0,0.0,2015-02-06 08:15:00
2,37,9,15,4,0,0,1,82.0,70.0,3.0,0.0,0.0,2015-02-06 09:15:00
2,37,10,45,4,0,1,0,82.0,57.0,0.0,0.0,0.0,2015-02-06 10:45:00
2,37,11,45,4,0,0,1,82.0,48.0,26.0,3.0,0.0,2015-02-06 11:45:00
2,37,12,45,4,0,1,0,82.0,43.0,33.0,6.0,1.0,2015-02-06 12:45:00
2,37,14,15,4,0,0,1,82.0,13.0,45.0,12.0,0.0,2015-02-06 14:15:00
2,37,15,15,4,0,1,0,82.0,16.0,23.0,31.0,8.0,2015-02-06 15:15:00
2,37,16,15,4,0,0,1,82.0,18.0,45.0,15.0,1.0,2015-02-06 16:15:00
2,37,17,45,4,0,1,0,82.0,26.0,11.0,25.0,16.0,2015-02-06 17:45:00
2,37,18,45,4,0,0,1,82.0,40.0,30.0,0.0,0.0,2015-02-06 18:45:00
2,37,19,45,4,0,1,0,82.0,33.0,29.0,10.0,0.0,2015-02-06 19:45:00
2,38,7,15,5,0,0,1,82.0,19.0,36.0,8.0,0.0,2015-02-07 07:15:00
2,38,8,15,5,0,1,0,82.0,43.0,0.0,0.0,0.0,2015-02-07 08:15:00
2,38,9,15,5,0,0,1,82.0,11.0,42.0,12.0,0.0,2015-02-07 09:15:00
2,38,10,45,5,0,1,0,82.0,67.0,0.0,0.0,0.0,2015-02-07 10:45:00
2,38,11,45,5,0,0,1,82.0,66.0,9.0,2.0,6.0,2015-02-07 11:45:00
2,38,12,45,5,0,1,0,82.0,34.0,0.0,0.0,0.0,2015-02-07 12:45:00
2,38,14,15,5,0,0,1,82.0,68.0,3.0,0.0,0.0,2015-02-07 14:15:00
2,38,15,15,5,0,1,0,82.0,59.0,0.0,0.0,0.0,2015-02-07 15:15:00
2,38,16,15,5,0,0,1,82.0,64.0,0.0,0.0,0.0,2015-02-07 16:15:00
2,38,17,45,5,0,1,0,82.0,50.0,26.0,1.0,0.0,2015-02-07 17:45:00
2,38,18,45,5,0,0,1,82.0,36.0,0.0,0.0,0.0,2015-02-07 18:45:00
2,38,19,45,5,0,1,0,82.0,48.0,26.0,0.0,0.0,2015-02-07 19:45:00
2,39,8,15,6,0,0,1,82.0,32.0,0.0,0.0,0.0,2015-02-08 08:15:00
2,39,9,15,6,0,1,0,82.0,30.0,0.0,0.0,0.0,2015-02-08 09:15:00
2,39,10,15,6,0,0,1,82.0,47.0,0.0,0.0,0.0,2015-02-08 10:15:00
2,39,11,45,6,0,1,0,82.0,48.0,9.0,0.0,0.0,2015-02-08 11:45:00
2,39,12,45,6,0,0,1,82.0,59.0,12.0,0.0,0.0,2015-02-08 12:45:00
2,39,13,45,6,0,1,0,82.0,44.0,20.0,8.0,0.0,2015-02-08 13:45:00
2,39,15,15,6,0,0,1,82.0,33.0,25.0,19.0,4.0,2015-02-08 15:15:00
2,39,16,15,6,0,1,0,82.0,11.0,40.0,13.0,0.0,2015-02-08 16:15:00
2,39,17,15,6,0,0,1,82.0,12.0,37.0,16.0,13.0,2015-02-08 17:15:00
2,39,18,45,6,0,1,0,82.0,8.0,44.0,13.0,0.0,2015-02-08 18:45:00
2,39,19,45,6,0,0,1,82.0,23.0,26.0,15.0,16.0,2015-02-08 19:45:00
2,39,20,45,6,0,1,0,82.0,67.0,0.0,0.0,0.0,2015-02-08 20:45:00
2,40,7,15,0,0,0,1,82.0,58.0,0.0,0.0,0.0,2015-02-09 07:15:00
2,40,8,15,0,0,1,0,82.0,30.0,0.0,0.0,0.0,2015-02-09 08:15:00
2,40,9,15,0,0,0,1,82.0,48.0,0.0,0.0,0.0,2015-02-09 09:15:00
2,40,10,45,0,0,1,0,82.0,15.0,0.0,0.0,0.0,2015-02-09 10:45:00
2,40,11,45,0,0,0,1,82.0,42.0,0.0,0.0,0.0,2015-02-09 11:45:00
2,40,12,45,0,0,1,0,82.0,25.0,0.0,0.0,0.0,2015-02-09 12:45:00
2,40,14,15,0,0,0,1,82.0,41.0,0.0,0.0,0.0,2015-02-09 14:15:00
2,40,15,15,0,0,1,0,82.0,44.0,0.0,0.0,0.0,2015-02-09 15:15:00
2,40,16,15,0,0,0,1,82.0,45.0,0.0,0.0,0.0,2015-02-09 16:15:00
2,40,17,45,0,0,1,0,82.0,55.0,0.0,0.0,0.0,2015-02-09 17:45:00
2,40,18,45,0,0,0,1,82.0,44.0,0.0,0.0,0.0,2015-02-09 18:45:00
2,40,19,45,0,0,1,0,82.0,28.0,0.0,0.0,0.0,2015-02-09 19:45:00
2,41,7,15,1,0,0,1,82.0,40.0,0.0,0.0,0.0,2015-02-10 07:15:00
2,41,8,15,1,0,1,0,82.0,18.0,0.0,0.0,0.0,2015-02-10 08:15:00
2,41,9,15,1,0,0,1,82.0,44.0,0.0,0.0,0.0,2015-02-10 09:15:00
2,41,10,45,1,0,1,0,82.0,28.0,0.0,0.0,0.0,2015-02-10 10:45:00
2,41,11,45,1,0,0,1,82.0,41.0,0.0,0.0,0.0,2015-02-10 11:45:00
2,41,12,45,1,0,1,0,82.0,33.0,0.0,0.0,0.0,2015-02-10 12:45:00
2,41,14,15,1,0,0,1,63.0,33.0,0.0,0.0,0.0,2015-02-10 14:15:00
2,41,15,15,1,0,1,0,82.0,24.0,0.0,0.0,0.0,2015-02-10 15:15:00
2,41,16,15,1,0,0,1,82.0,28.0,0.0,0.0,0.0,2015-02-10 16:15:00
2,41,17,45,1,0,1,0,63.0,44.0,0.0,0.0,0.0,2015-02-10 17:45:00
2,41,18,45,1,0,0,1,82.0,43.0,0.0,0.0,0.0,2015-02-10 18:45:00
2,41,19,45,1,0,1,0,82.0,37.0,0.0,0.0,0.0,2015-02-10 19:45:00
2,42,7,15,2,0,0,1,82.0,64.0,1.0,0.0,0.0,2015-02-11 07:15:00
2,42,8,15,2,0,1,0,82.0,20.0,0.0,0.0,0.0,2015-02-11 08:15:00
2,42,9,15,2,0,0,1,82.0,41.0,0.0,0.0,0.0,2015-02-11 09:15:00
2,42,10,45,2,0,1,0,82.0,28.0,0.0,0.0,0.0,2015-02-11 10:45:00
2,42,11,45,2,0,0,1,82.0,46.0,0.0,0.0,0.0,2015-02-11 11:45:00
2,42,12,45,2,0,1,0,82.0,23.0,0.0,0.0,0.0,2015-02-11 12:45:00
2,42,14,15,2,0,0,1,82.0,26.0,0.0,0.0,0.0,2015-02-11 14:15:00
2,42,15,15,2,0,1,0,82.0,43.0,0.0,0.0,0.0,2015-02-11 15:15:00
2,42,16,15,2,0,0,1,82.0,42.0,0.0,0.0,0.0,2015-02-11 16:15:00
2,42,17,45,2,0,1,0,82.0,50.0,0.0,0.0,0.0,2015-02-11 17:45:00
2,42,18,45,2,0,0,1,82.0,34.0,0.0,0.0,0.0,2015-02-11 18:45:00
2,42,19,45,2,0,1,0,82.0,45.0,0.0,0.0,0.0,2015-02-11 19:45:00
2,43,7,15,3,0,0,1,82.0,43.0,11.0,14.0,8.0,2015-02-12 07:15:00
2,43,8,15,3,0,1,0,82.0,24.0,0.0,0.0,0.0,2015-02-12 08:15:00
2,43,9,15,3,0,0,1,82.0,68.0,6.0,2.0,0.0,2015-02-12 09:15:00
2,43,10,45,3,0,1,0,82.0,38.0,0.0,0.0,0.0,2015-02-12 10:45:00
2,43,11,45,3,0,0,1,82.0,34.0,0.0,0.0,0.0,2015-02-12 11:45:00
2,43,12,45,3,0,1,0,82.0,34.0,0.0,0.0,0.0,2015-02-12 12:45:00
2,43,14,15,3,0,0,1,82.0,41.0,0.0,0.0,0.0,2015-02-12 14:15:00
2,43,15,15,3,0,1,0,82.0,67.0,0.0,0.0,0.0,2015-02-12 15:15:00
2,43,16,15,3,0,0,1,82.0,47.0,0.0,0.0,0.0,2015-02-12 16:15:00
2,43,17,45,3,0,1,0,82.0,33.0,14.0,22.0,6.0,2015-02-12 17:45:00
2,43,18,45,3,0,0,1,82.0,59.0,0.0,0.0,0.0,2015-02-12 18:45:00
2,43,19,45,3,0,1,0,82.0,58.0,13.0,0.0,0.0,2015-02-12 19:45:00
2,44,7,15,4,0,0,1,82.0,64.0,6.0,8.0,2.0,2015-02-13 07:15:00
2,44,8,15,4,0,1,0,82.0,35.0,0.0,0.0,0.0,2015-02-13 08:15:00
2,44,9,15,4,0,0,1,82.0,69.0,6.0,2.0,0.0,2015-02-13 09:15:00
2,44,10,45,4,0,1,0,82.0,53.0,0.0,0.0,0.0,2015-02-13 10:45:00
2,44,11,45,4,0,0,1,82.0,68.0,4.0,6.0,4.0,2015-02-13 11:45:00
2,44,12,45,4,0,1,0,82.0,44.0,32.0,0.0,0.0,2015-02-13 12:45:00
2,44,14,15,4,0,0,1,82.0,15.0,42.0,15.0,8.0,2015-02-13 14:15:00
2,44,15,15,4,0,1,0,82.0,16.0,33.0,26.0,2.0,2015-02-13 15:15:00
2,44,16,15,4,0,0,1,82.0,20.0,43.0,10.0,1.0,2015-02-13 16:15:00
2,44,17,45,4,0,1,0,82.0,20.0,14.0,30.0,16.0,2015-02-13 17:45:00
2,44,18,45,4,0,0,1,82.0,36.0,31.0,8.0,7.0,2015-02-13 18:45:00
2,44,19,45,4,0,1,0,82.0,43.0,22.0,10.0,8.0,2015-02-13 19:45:00
2,45,7,15,5,0,0,1,82.0,12.0,43.0,14.0,0.0,2015-02-14 07:15:00
2,45,8,15,5,0,1,0,82.0,52.0,0.0,0.0,0.0,2015-02-14 08:15:00
2,45,9,15,5,0,0,1,82.0,11.0,36.0,18.0,12.0,2015-02-14 09:15:00
2,45,10,45,5,0,1,0,82.0,61.0,0.0,0.0,0.0,2015-02-14 10:45:00
2,45,11,45,5,0,0,1,82.0,59.0,14.0,3.0,0.0,2015-02-14 11:45:00
2,45,12,45,5,0,1,0,82.0,51.0,0.0,0.0,0.0,2015-02-14 12:45:00
2,45,14,15,5,0,0,1,82.0,43.0,0.0,0.0,0.0,2015-02-14 14:15:00
2,45,15,15,5,0,1,0,82.0,56.0,0.0,0.0,0.0,2015-02-14 15:15:00
2,45,16,15,5,0,0,1,82.0,53.0,0.0,0.0,0.0,2015-02-14 16:15:00
2,45,17,45,5,0,1,0,82.0,65.0,0.0,0.0,0.0,2015-02-14 17:45:00
2,45,18,45,5,0,0,1,82.0,45.0,0.0,0.0,0.0,2015-02-14 18:45:00
2,45,19,45,5,0,1,0,82.0,56.0,4.0,0.0,0.0,2015-02-14 19:45:00
2,46,8,15,6,0,0,1,82.0,41.0,0.0,0.0,0.0,2015-02-15 08:15:00
2,46,9,15,6,0,1,0,82.0,28.0,0.0,0.0,0.0,2015-02-15 09:15:00
2,46,10,15,6,0,0,1,82.0,47.0,0.0,0.0,0.0,2015-02-15 10:15:00
2,46,11,45,6,0,1,0,82.0,46.0,0.0,0.0,0.0,2015-02-15 11:45:00
2,46,12,45,6,0,0,1,82.0,72.0,3.0,3.0,3.0,2015-02-15 12:45:00
2,46,13,45,6,0,1,0,82.0,69.0,2.0,0.0,0.0,2015-02-15 13:45:00
2,46,15,15,6,0,0,1,82.0,26.0,31.0,16.0,7.0,2015-02-15 15:15:00
2,46,16,15,6,0,1,0,82.0,12.0,30.0,26.0,6.0,2015-02-15 16:15:00
2,46,17,15,6,0,0,1,82.0,14.0,33.0,21.0,13.0,2015-02-15 17:15:00
2,46,18,45,6,0,1,0,82.0,8.0,33.0,30.0,4.0,2015-02-15 18:45:00
2,46,19,45,6,0,0,1,82.0,15.0,25.0,23.0,15.0,2015-02-15 19:45:00
2,46,20,45,6,0,1,0,82.0,42.0,28.0,3.0,0.0,2015-02-15 20:45:00
2,47,7,15,0,0,0,1,82.0,61.0,12.0,6.0,3.0,2015-02-16 07:15:00
2,47,8,15,0,0,1,0,82.0,35.0,0.0,0.0,0.0,2015-02-16 08:15:00
2,47,9,15,0,0,0,1,82.0,68.0,9.0,2.0,0.0,2015-02-16 09:15:00
2,47,11,45,0,0,0,1,82.0,53.0,0.0,0.0,0.0,2015-02-16 11:45:00
2,47,12,45,0,0,1,0,82.0,54.0,0.0,0.0,0.0,2015-02-16 12:45:00
2,47,14,15,0,0,0,1,82.0,52.0,0.0,0.0,0.0,2015-02-16 14:15:00
2,47,15,15,0,0,1,0,82.0,54.0,0.0,0.0,0.0,2015-02-16 15:15:00
2,47,16,15,0,0,0,1,82.0,35.0,0.0,0.0,0.0,2015-02-16 16:15:00
2,47,17,45,0,0,1,0,82.0,55.0,16.0,0.0,0.0,2015-02-16 17:45:00
2,47,18,45,0,0,0,1,82.0,47.0,0.0,0.0,0.0,2015-02-16 18:45:00
2,47,19,45,0,0,1,0,82.0,65.0,0.0,0.0,0.0,2015-02-16 19:45:00
2,48,7,15,1,0,0,1,82.0,54.0,0.0,0.0,0.0,2015-02-17 07:15:00
2,48,8,15,1,0,1,0,82.0,35.0,0.0,0.0,0.0,2015-02-17 08:15:00
2,48,9,15,1,0,0,1,82.0,56.0,0.0,0.0,0.0,2015-02-17 09:15:00
2,48,10,45,1,0,1,0,82.0,38.0,0.0,0.0,0.0,2015-02-17 10:45:00
2,48,11,45,1,0,0,1,82.0,44.0,0.0,0.0,0.0,2015-02-17 11:45:00
2,48,12,45,1,0,1,0,82.0,68.0,0.0,0.0,0.0,2015-02-17 12:45:00
2,48,14,15,1,0,0,1,82.0,32.0,0.0,0.0,0.0,2015-02-17 14:15:00
2,48,15,15,1,0,1,0,82.0,65.0,7.0,7.0,2.0,2015-02-17 15:15:00
2,48,16,15,1,0,0,1,82.0,33.0,0.0,0.0,0.0,2015-02-17 16:15:00
2,48,17,45,1,0,1,0,82.0,65.0,1.0,0.0,0.0,2015-02-17 17:45:00
2,48,18,45,1,0,0,1,82.0,18.0,0.0,0.0,0.0,2015-02-17 18:45:00
2,48,19,45,1,0,1,0,82.0,51.0,0.0,0.0,0.0,2015-02-17 19:45:00
